Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15
11,23,7,1630,1736,NW,66,FAR,MSP,223,False
6,1,7,2155,2320,WN,85,LAS,SMF,397,False
6,3,2,1500,1900,AA,300,SJU,ORD,2072,True
8,15,5,1705,1800,AA,175,DFW,SAN,1171,True
3,29,6,640,726,OO,106,BOI,SFO,522,False
11,30,7,1845,1949,XE,64,IAH,BTR,253,True
6,27,5,1845,2145,AS,180,TUS,SEA,1216,False
8,17,7,1715,2000,AA,225,EWR,DFW,1372,False
10,4,6,1424,1557,F9,153,MDW,DEN,895,False
7,9,3,1855,2034,B6,99,PIT,BOS,496,True
10,23,4,1000,1115,WN,75,LAS,PHX,256,False
6,20,5,1500,1611,B6,71,LGB,LAS,231,False
7,10,4,2205,2355,AA,110,MIA,ATL,595,False
11,4,2,715,1010,WN,235,MDW,PHX,1444,False
7,10,4,1245,1330,9E,105,SAV,MEM,545,True
10,29,3,1310,1545,AA,275,ORD,SFO,1846,False
6,7,6,925,1012,MQ,47,DFW,ACT,89,False
6,14,6,1630,1805,OH,95,BOS,JFK,187,True
1,22,2,1605,1715,YV,70,SAV,CLT,213,True
10,14,2,1140,1257,US,77,CLT,ORF,290,False
2,4,1,1250,1352,DL,62,SAV,ATL,215,False
1,6,7,610,905,AS,175,LAX,SEA,954,False
1,17,4,1150,1410,WN,80,LAS,SLC,368,True
5,1,4,1305,1445,MQ,100,DFW,MOB,540,False
10,10,5,600,835,DL,155,LGA,ATL,761,False
5,4,7,2030,2119,HA,49,ITO,HNL,216,False
2,29,5,1510,1630,AA,80,ICT,DFW,328,False
9,20,6,1105,1146,FL,101,ATL,BMI,533,False
6,10,2,1355,1552,OH,177,JFK,MSP,1028,True
5,3,6,840,1200,AS,380,SEA,HNL,2677,False
2,25,1,915,1059,FL,104,ATL,FLL,581,False
9,4,4,705,955,AA,110,ORD,RDU,647,False
11,16,7,1640,2115,AA,155,LAS,DFW,1055,True
3,28,5,740,1530,UA,290,PDX,IAD,2327,True
5,29,4,700,1147,B6,227,AUS,JFK,1522,False
4,18,5,1040,1120,AA,100,DFW,ELP,551,False
9,10,3,643,800,OO,77,YUM,LAX,237,False
1,23,3,1255,1530,CO,155,JAX,EWR,821,True
1,7,1,1520,1713,DL,113,ATL,FLL,581,False
9,15,1,2140,2229,DL,109,ATL,STL,483,False
3,1,6,1600,1721,EV,81,GNV,ATL,300,False
5,15,4,1715,1857,9E,102,IND,RDU,489,False
8,15,5,910,915,WN,65,SDF,BHM,323,False
5,11,7,1045,1152,OH,67,CVG,DTW,229,True
7,7,1,1050,1231,US,281,DCA,PHX,1979,False
3,18,2,1622,1809,DL,107,RSW,ATL,515,False
1,24,4,624,703,OO,39,SFO,MRY,77,False
7,10,4,1100,1350,AS,170,SEA,SAN,1050,False
6,4,3,1115,1220,WN,65,LBB,DAL,293,True
10,13,1,735,835,WN,60,DAL,SAT,248,False
5,18,7,1847,2044,FL,117,DTW,ATL,594,False
6,6,5,1553,1816,OO,83,ORD,SDF,286,True
1,5,6,1948,2350,US,182,PHX,STL,1262,False
5,22,4,1510,2309,US,299,PHX,BOS,2300,False
12,16,2,1600,1835,AA,275,ORD,SEA,1721,True
4,23,3,1846,2208,NW,142,MSP,RDU,981,False
6,3,2,1004,1041,OO,37,DEN,COS,72,False
7,1,2,1530,1735,MQ,125,LGA,CLT,544,False
12,13,6,605,654,OO,49,PSP,LAX,110,False
5,23,5,945,1202,UA,257,ORD,SEA,1721,False
3,2,7,1610,1940,XE,150,MKE,EWR,725,False
4,12,6,1305,1425,WN,80,OAK,SAN,446,False
10,7,2,1710,1845,WN,155,DEN,LAX,862,False
8,6,3,905,1031,UA,86,ORD,MSP,334,False
3,15,6,930,1122,CO,112,EWR,CLE,404,False
2,11,1,1055,1205,WN,70,SAN,LAS,258,False
12,11,4,1150,1409,OH,139,MCO,CVG,756,True
7,3,4,830,1029,DL,299,ATL,SFO,2139,False
5,19,1,1006,1111,FL,125,ATL,MLI,633,False
8,8,5,1905,55,UA,230,DEN,BOS,1754,False
4,21,1,745,1014,EV,89,PFN,ATL,247,False
8,5,2,2210,630,CO,320,SFO,EWR,2565,True
10,26,7,2110,2235,WN,85,MDW,MCI,405,False
7,25,5,820,940,OO,80,SLC,BOI,291,False
4,24,4,1130,1405,OH,95,DSM,CVG,505,False
2,23,6,838,1029,NW,171,CLT,MSP,930,True
1,14,1,1910,2119,EV,129,DTW,ATL,594,True
5,11,7,1704,2006,NW,122,MEM,DTW,610,False
3,31,1,700,1521,DL,321,LAX,JFK,2475,False
1,23,3,1900,2025,9E,85,BIS,MSP,386,False
7,26,6,1705,1841,EV,96,CVG,AVP,499,False
12,13,6,1310,1445,MQ,95,BOS,DCA,399,False
10,13,1,1856,2009,EV,133,ATL,CID,694,False
11,26,3,1120,1230,MQ,70,HOU,DFW,247,False
3,10,1,1345,1520,WN,95,LAS,OAK,407,False
5,20,2,1905,2015,AA,70,STL,ORD,258,False
5,24,6,1500,1914,DL,254,STT,ATL,1599,False
6,14,6,800,1530,DL,270,SFO,CVG,2036,False
4,17,4,1903,1958,EV,55,ATL,CHA,106,False
8,5,2,940,1035,WN,55,MCI,STL,237,False
6,13,5,2005,2145,OH,100,CVG,SYR,527,True
11,29,6,1352,2131,US,279,SFO,CLT,2296,False
10,12,7,845,1725,AS,340,SEA,MCO,2553,False
8,19,2,1450,1635,MQ,105,DTW,LGA,501,False
9,12,5,2240,721,US,341,OGG,PHX,2845,False
7,8,2,720,1105,AA,165,DFW,MIA,1121,False
2,21,4,645,857,XE,132,EWR,GRR,605,False
5,19,1,1705,1843,OH,98,IND,ATL,432,True
9,2,2,720,932,DL,132,PHL,ATL,665,False
8,7,4,1855,2004,9E,69,SBN,DTW,157,True
5,11,7,1515,1803,B6,168,EWR,TPA,998,False
9,29,1,1510,1604,NW,114,DTW,MSP,528,False
7,3,4,919,1035,9E,76,DTW,LEX,296,True
1,2,3,2125,2243,FL,78,ATL,RDU,356,True
6,20,5,1920,2252,CO,272,EWR,SAT,1569,True
6,30,1,1023,1210,OO,107,DEN,ELP,563,False
8,10,7,1550,2050,WN,180,PHX,STL,1262,False
2,25,1,1745,1937,US,112,CLT,PBI,590,False
10,22,3,715,955,MQ,160,CVG,MIA,948,False
8,23,6,1810,2020,WN,130,STL,HOU,687,False
9,5,5,810,934,OO,144,PIA,DEN,793,True
6,6,5,1130,1224,F9,114,DEN,LAS,629,True
12,5,5,1830,2039,9E,69,BNA,ATL,214,False
11,30,7,1745,1940,WN,175,FLL,STL,1056,True
10,8,3,1115,1225,NW,130,MSP,BIL,748,False
6,24,2,805,1645,CO,340,SAN,EWR,2425,False
7,12,6,1040,1605,CO,205,LAX,IAH,1379,False
11,11,2,705,928,F9,83,DEN,OMA,472,False
12,27,6,1440,1602,OO,82,LAX,MRY,267,False
11,21,5,900,1020,WN,80,LAX,OAK,337,False
10,8,3,1615,1622,DL,67,ATL,BNA,214,True
6,9,1,2215,610,UA,295,SAN,IAD,2253,False
5,11,7,1457,1530,EV,93,ATL,LIT,453,False
3,28,5,610,830,AA,140,FLL,SJU,1046,False
9,30,2,940,1130,EV,110,CLE,ATL,554,False
3,18,2,1516,1640,9E,144,DTW,XNA,716,True
3,2,7,930,1045,9E,75,MEM,XNA,258,False
7,16,3,815,1028,FL,133,ATL,EWR,745,False
3,20,4,720,824,NW,64,DTW,PIT,201,True
9,11,4,2010,2103,MQ,53,DFW,SPS,113,False
4,1,2,915,1035,US,80,PHL,BOS,280,False
4,9,3,1030,1135,XE,65,DAL,IAH,217,False
7,25,5,740,840,AA,60,AUS,DFW,190,False
11,24,1,1505,1700,EV,115,ATL,CLE,554,False
6,10,2,1359,1559,NW,120,DTW,EWR,487,True
9,30,2,1612,1649,HA,37,HNL,OGG,100,False
12,8,1,1845,1902,EV,77,ATL,MOB,302,True
8,9,6,1455,1603,XE,68,SDF,CLE,304,False
10,19,7,1150,1305,AA,75,LAX,LAS,236,True
8,28,4,1515,1615,AA,180,DFW,SNA,1205,False
7,14,1,1905,2030,9E,85,SDF,DTW,306,False
2,22,5,715,1105,XE,170,IAH,PIT,1117,False
12,5,5,1640,2027,XE,167,BHM,EWR,850,False
7,23,3,630,1006,OO,156,MSP,ATL,906,False
5,18,7,958,1109,UA,131,CLT,ORD,599,False
6,1,7,1919,2006,NW,47,DTW,GRR,120,False
8,5,2,1455,1446,DL,51,ATL,BHM,134,False
3,18,2,1155,1311,OO,76,ORD,DSM,299,True
3,26,3,2009,2057,OO,48,PSP,LAX,110,False
6,28,6,1425,1704,NW,339,MSP,FAI,2466,False
2,7,4,1015,1135,XE,80,IAH,MOB,427,False
7,13,7,1347,1710,UA,143,DEN,ORD,888,True
7,27,7,1530,1618,NW,48,MSP,DLH,144,False
10,11,6,1820,2255,AA,155,LAS,DFW,1055,False
9,24,3,1030,1225,XE,115,EWR,DTW,487,False
4,15,2,1725,1745,AA,140,DFW,TUS,813,False
8,29,5,2156,234,YV,158,LAS,AUS,1090,False
12,27,6,1230,1407,DL,97,MCO,ATL,403,True
7,8,2,818,902,OO,44,SFO,MOD,78,False
12,7,7,1215,1340,AA,85,SFO,LAX,337,True
10,20,1,1230,1515,EV,165,PVD,ATL,903,True
6,15,7,1430,1559,XE,89,IAH,TUL,429,False
1,4,5,1904,2006,NW,62,GRR,DTW,120,False
1,16,3,1525,1657,US,152,SAT,PHX,843,False
4,4,5,645,812,US,87,SNA,PHX,338,False
7,28,1,830,1602,NW,272,SAN,DTW,1957,False
1,25,5,1305,1548,XE,163,SEA,LAX,954,False
10,6,1,700,830,B6,90,IAD,BOS,413,False
11,16,7,1340,1725,FL,165,MCO,SJU,1189,True
5,17,6,1730,1851,EV,81,ATL,ROA,357,False
10,17,5,715,1059,XE,164,OMA,EWR,1133,False
6,18,3,600,845,WN,105,PHX,DEN,602,False
7,2,3,610,755,F9,165,BNA,DEN,1013,False
4,15,2,1243,1449,UA,126,SFO,SEA,679,True
6,17,2,1105,1358,NW,113,DEN,MSP,680,True
1,15,2,1730,2000,WN,150,HOU,MDW,937,False
1,13,7,615,840,WN,145,MCO,ISP,972,False
6,17,2,952,1045,OO,53,LAX,PSP,110,False
7,7,1,2154,2315,US,81,PHX,LAX,370,False
2,8,5,1700,1811,DL,191,CVG,DEN,1069,False
7,24,4,1450,1626,DL,96,ATL,RIC,481,True
5,12,1,1145,1352,US,127,CLT,MIA,650,True
11,29,6,1400,2100,HA,300,HNL,SJC,2416,False
3,20,4,1930,2153,UA,83,ORD,PIT,412,False
1,6,7,1341,1526,NW,105,DTW,PVD,614,True
2,28,4,1745,1915,UA,150,ALB,ORD,723,False
4,25,5,2005,2230,WN,265,MDW,SEA,1733,True
1,16,3,2000,2115,AA,75,SJC,SNA,342,False
7,13,7,1555,1650,WN,115,MCO,BNA,616,False
8,17,7,1500,1627,YV,87,PHX,LAX,370,False
12,26,5,1450,1614,XE,144,IAH,COS,809,False
5,19,1,600,645,MQ,45,MSN,ORD,109,False
4,9,3,1435,1555,OH,80,JFK,BOS,187,False
8,4,1,700,823,US,83,PIT,LGA,335,False
8,22,5,1650,1940,WN,110,LAS,ELP,584,False
7,6,7,1230,1524,US,114,ORD,CLT,599,True
1,11,5,2100,2215,MQ,75,ORD,DSM,299,False
7,27,7,1012,1204,FL,112,ATL,FLL,581,False
7,14,1,800,920,WN,80,SAN,SJC,417,True
7,27,7,1950,2100,WN,70,SJC,ONT,333,False
7,3,4,2155,20,WN,85,LAS,ABQ,487,False
7,30,3,1228,1403,FL,95,ATL,PIT,526,False
11,2,7,1730,1735,WN,65,PHX,SAN,304,False
10,5,7,830,910,YV,40,KOA,HNL,163,False
3,27,4,1105,1229,9E,84,CVG,DTW,229,False
5,2,5,1440,1620,WN,220,MCI,LAX,1363,False
12,18,4,1750,2015,FL,145,PHL,ATL,665,False
6,26,4,1100,1218,B6,78,LGB,OAK,353,True
9,17,3,1715,1845,US,90,PIT,CLT,366,False
2,8,5,1627,1915,AS,168,LAS,SEA,866,False
9,16,2,1229,1450,EV,141,ATL,SWF,784,False
6,9,1,1155,1250,9E,115,DTW,OMA,651,True
3,10,1,1450,1617,DL,87,ATL,SDF,321,False
4,24,4,1325,1435,WN,70,LAS,LAX,236,False
11,26,3,1805,1920,WN,75,OAK,ONT,361,True
1,17,4,1420,1435,WN,75,TUS,SAN,367,False
4,5,6,1905,2005,WN,60,SJC,BUR,296,False
2,13,3,1025,1206,US,101,TPA,CLT,508,False
1,7,1,600,852,XE,112,EUG,SLC,619,True
3,13,4,1522,1637,OO,135,DEN,PSP,776,False
8,1,5,1820,2355,AA,215,LAX,STL,1593,False
6,25,3,1525,1825,AA,120,DEN,DFW,641,False
7,14,1,846,1000,YV,74,PHX,YUM,160,True
4,26,6,1350,1520,MQ,150,JFK,ORD,740,True
6,9,1,1652,1912,YV,140,PHX,MFR,854,False
12,22,1,710,1035,WN,145,MCI,BWI,967,False
3,29,6,1330,1520,MQ,110,LIT,ORD,552,False
8,31,7,1456,1603,FL,67,ATL,CLT,227,False
6,22,7,1425,1614,US,109,CLT,LGA,544,True
1,8,2,1435,1600,DL,85,SDF,ATL,321,False
2,27,3,1300,1350,WN,50,HOU,CRP,187,False
4,16,3,915,1035,CO,200,IAH,SAN,1303,False
9,25,4,1730,1944,EV,134,ATL,SYR,793,False
8,22,5,1935,2215,WN,100,ABQ,DAL,580,False
7,27,7,1120,1235,MQ,75,EVV,ORD,273,True
10,6,1,756,840,OO,44,ORD,MKE,67,False
9,3,3,600,656,OO,56,ORD,CID,196,False
2,18,1,1413,1514,US,181,DFW,LAS,1055,False
9,25,4,1715,2020,NW,125,MCI,DTW,629,False
7,18,5,855,1135,AA,220,LGA,DFW,1389,False
1,10,4,715,953,AS,158,SAN,PDX,933,False
7,22,2,700,830,MQ,90,RDU,JAX,408,False
10,19,7,1932,2055,OO,203,DFW,LAX,1235,False
7,31,4,1600,2350,WN,290,LAS,ORF,2155,True
2,10,7,2110,2246,UA,156,ORD,DEN,888,True
4,1,2,1615,2355,WN,280,LAS,ALB,2237,False
9,13,6,1935,2050,WN,75,PVD,BWI,328,False
2,8,5,1520,1809,AS,229,SEA,FAI,1533,True
6,30,1,600,656,UA,116,DCA,ORD,612,False
7,13,7,1412,1523,OH,71,ALB,JFK,145,False
9,21,7,1425,1543,B6,78,JFK,BTV,267,True
8,10,7,1738,1958,EV,140,ATL,SYR,793,False
4,3,4,1405,1605,MQ,60,ORD,IND,177,False
5,2,5,1930,2103,OH,93,BWI,BOS,370,True
5,11,7,1908,2050,YV,102,SAV,IAD,515,False
5,5,1,802,1623,UA,321,LAX,JFK,2475,False
2,21,4,615,718,XE,63,IAH,MSY,305,False
6,1,7,1202,1251,NW,109,DTW,MSP,528,False
2,16,6,1329,1519,DL,110,PIT,ATL,526,False
2,26,2,1915,2010,WN,55,LAS,ONT,197,False
7,19,6,810,950,AA,160,MCO,DFW,984,False
9,11,4,1850,2030,WN,160,STL,DEN,770,False
12,9,2,955,1234,OO,99,SMF,SLC,532,True
8,9,6,740,1036,CO,356,EWR,SEA,2401,False
7,7,1,1300,1350,WN,110,IAD,MDW,577,True
6,15,7,1520,2030,WN,190,DEN,RDU,1436,True
9,20,6,850,1131,UA,341,IAD,SEA,2306,False
8,11,1,1540,1740,AA,300,MIA,LAS,2175,False
10,8,3,825,835,WN,70,SDF,MDW,271,False
9,4,4,1840,1940,MQ,60,SHV,DFW,190,False
8,22,5,1835,1932,EV,117,ATL,MLI,633,False
1,4,5,1145,1306,YV,81,LAS,SBA,288,True
9,1,1,1145,1939,DL,294,SEA,ATL,2182,False
1,26,6,1735,2155,OH,320,JFK,AUS,1522,False
10,23,4,1315,1345,OH,90,CVG,CID,419,False
10,14,2,1825,2040,OO,75,MKE,CMH,331,False
10,31,5,2008,2113,US,65,RIC,CLT,256,True
2,25,1,815,945,YV,90,IAD,SYR,296,False
11,7,5,1410,1650,AA,340,IAD,LAX,2288,False
6,20,5,1411,1527,AS,76,BET,ANC,399,True
3,1,6,1948,2043,NW,55,MEM,BNA,200,False
4,25,5,1226,1318,OO,52,IYK,LAX,123,False
8,14,4,2032,2201,OO,89,LAX,TUS,451,False
10,29,3,600,720,WN,80,LAX,OAK,337,False
3,28,5,1910,2236,UA,146,SFO,DEN,967,True
4,25,5,928,1224,NW,116,MCI,DTW,629,True
5,26,1,1030,1242,UA,132,PHX,SFO,651,True
6,19,4,1710,1920,AA,250,ORD,LAX,1745,True
8,22,5,705,1043,NW,158,MSP,PHL,980,False
10,15,3,1014,1145,F9,151,MDW,DEN,895,False
8,19,2,1712,1839,UA,87,SFO,LAX,337,True
5,19,1,625,915,F9,110,LAS,DEN,629,False
5,3,6,1320,1535,9E,135,BNA,MSP,695,False
2,26,2,1650,1742,XE,52,CLE,DAY,162,True
10,19,7,1930,2057,CO,87,EWR,BOS,200,True
7,7,1,1740,1905,WN,145,DEN,LAX,862,True
8,19,2,1255,1420,WN,85,SJC,LAS,386,False
4,25,5,1629,1931,FL,122,DFW,ATL,732,True
11,18,2,2150,2245,WN,55,LAS,ONT,197,False
1,19,6,1305,1410,OO,65,SUN,SLC,223,False
4,3,4,1030,1400,XE,150,IAH,GSO,986,False
5,1,4,1405,1740,WN,155,ABQ,MDW,1121,False
9,30,2,1105,1250,WN,105,PDX,SJC,569,False
8,28,4,1640,1736,F9,116,DEN,LAS,629,False
12,23,2,1425,1550,WN,85,SNA,SMF,404,True
7,1,2,1555,1844,DL,169,LGA,ATL,761,False
5,16,5,2112,2154,EV,42,ATL,CSG,83,False
6,25,3,1431,1534,OO,63,SMX,LAX,135,False
3,21,5,1115,1208,UA,53,DEN,GUC,152,False
2,16,6,1848,2137,NW,109,MSP,DTW,528,True
7,31,4,1030,1120,WN,50,RSW,MCO,133,False
6,28,6,1310,1445,WN,95,OAK,PDX,543,False
7,31,4,605,725,9E,80,SCE,DTW,300,False
2,14,4,1940,2222,AS,162,LAX,SEA,954,True
7,2,3,1538,1648,F9,190,DTW,DEN,1123,False
4,16,3,1739,1900,OO,81,SFO,SBA,262,False
3,28,5,1145,1604,B6,259,SJU,JFK,1597,False
7,28,1,1345,1620,AA,155,ORD,AUS,978,False
3,5,3,810,944,FL,154,ATL,MSP,906,False
6,20,5,1910,2135,WN,205,MDW,SLC,1258,False
6,17,2,950,1055,WN,65,MAF,DAL,319,False
5,31,6,705,1108,NW,183,MSP,MCO,1310,False
10,26,7,1445,1535,WN,50,CRP,HOU,187,False
8,16,6,1900,2025,WN,85,OAK,LAS,407,False
5,25,7,1255,1450,US,115,RSW,CLT,600,False
10,10,5,1001,1116,US,75,PHX,LAS,256,False
10,16,4,545,755,9E,70,MOB,ATL,302,False
5,22,4,610,805,AA,175,BOS,STL,1046,False
1,11,5,1740,2010,WN,150,AUS,MDW,972,False
12,31,3,915,1000,AA,105,DFW,ELP,551,False
10,12,7,1623,1811,XE,168,CLT,IAH,913,False
4,21,1,700,1025,WN,145,MSY,BWI,998,False
2,24,7,850,950,MQ,60,DFW,FSM,228,False
5,19,1,1610,1735,WN,85,RDU,PHL,336,False
9,27,6,830,935,MQ,65,DFW,LIT,304,False
3,4,2,2210,1,YV,111,CLT,EWR,529,True
7,11,5,606,701,UA,115,DFW,DEN,641,False
8,11,1,1650,1659,OH,69,CVG,BNA,230,False
3,28,5,2026,2204,EV,98,ATL,EWN,433,False
10,11,6,855,1046,CO,291,CLE,LAX,2053,True
7,23,3,630,907,DL,97,GEG,SLC,546,False
11,23,7,1140,1403,US,83,LAS,PHX,256,False
3,9,7,1020,1540,AA,200,SJC,DFW,1438,False
10,21,2,1240,1430,MQ,170,CLE,DFW,1021,False
3,24,1,1100,1137,HA,37,HNL,LIH,102,False
12,23,2,725,1106,NW,161,MSP,BDL,1050,True
6,5,4,1528,1541,NW,73,DTW,MKE,238,True
3,30,7,1400,1630,WN,90,DEN,OKC,495,False
3,25,2,735,955,AA,140,DFW,MSP,852,True
12,23,2,1350,1445,WN,55,RNO,OAK,180,True
2,24,7,1645,1818,OO,93,SLC,CPR,320,False
8,8,5,1345,1555,XE,130,JAX,CLE,753,True
7,29,2,1747,1935,UA,228,TPA,DEN,1506,False
1,10,4,2100,2228,UA,88,SFO,LAX,337,True
10,27,1,1950,2110,WN,80,PVD,BWI,328,False
3,8,6,1040,1320,WN,160,LAS,SEA,866,False
9,16,2,1405,1555,WN,230,MDW,PHX,1444,False
4,29,2,1200,1450,AA,350,JFK,LAX,2475,True
3,15,6,1941,2048,NW,127,DTW,MCI,629,False
11,1,6,1100,1415,WN,135,LIT,BWI,912,False
12,11,4,1205,1345,XE,100,XNA,IAH,438,False
12,17,3,1140,1505,YV,145,COS,ORD,911,True
10,31,5,735,935,AA,180,IAD,DFW,1172,False
7,15,2,1900,2245,CO,345,EWR,SLC,1968,False
7,2,3,850,955,WN,65,BUR,SJC,296,False
4,17,4,700,845,WN,105,TPA,RDU,587,False
10,25,6,2104,13,UA,129,ORD,EWR,719,False
3,19,3,1700,1855,OH,115,SYR,CVG,527,True
11,3,1,1845,2013,XE,148,TYS,IAH,772,False
8,7,4,1000,1101,YV,61,ORD,CWA,213,False
8,10,7,2245,700,DL,315,SEA,JFK,2421,True
7,18,5,610,708,YV,58,ORF,IAD,157,False
7,1,2,2245,2345,DL,60,ATL,SAV,215,False
7,25,5,1352,1659,UA,127,RAP,ORD,780,False
4,29,2,1735,1913,B6,98,JFK,ROC,264,True
4,13,7,1150,1435,US,165,FLL,PIT,994,False
2,29,5,1300,1558,B6,178,JFK,SRQ,1041,False
4,2,3,2109,2246,UA,157,DEN,SFO,967,False
3,26,3,725,1000,OH,95,SGF,CVG,491,False
9,17,3,910,1005,WN,175,AUS,SAN,1164,False
1,14,1,1605,1747,AS,102,SJC,PDX,569,True
10,8,3,1125,1231,B6,66,SYR,JFK,209,False
6,26,4,830,925,OO,115,SLC,SMF,532,False
11,28,5,1720,1742,9E,82,TYS,MEM,342,False
8,20,3,2045,2158,MQ,73,LAX,FAT,209,False
11,14,5,1250,1514,US,144,SEA,LAS,866,False
3,3,1,1445,1637,DL,112,ATL,BWI,576,True
12,17,3,1240,1511,YV,91,BFL,PHX,425,False
8,18,1,1150,1515,AA,145,ORD,EWR,719,False
6,9,1,1645,2031,OO,166,SLC,SAT,1086,False
2,3,7,1725,2055,WN,150,MDW,MCO,989,False
6,17,2,1615,1835,WN,80,STL,CMH,410,False
5,11,7,2135,2222,EV,107,ATL,SHV,552,False
3,1,6,1714,1748,FL,94,ATL,MSY,425,False
8,6,3,640,753,NW,73,ROC,DTW,296,False
10,7,2,1125,1255,9E,90,ICT,MEM,453,False
8,10,7,1457,1734,EV,157,ATL,SWF,784,False
4,3,4,1951,2135,NW,104,BWI,DTW,408,False
2,14,4,1650,2020,OO,150,MKE,EWR,725,True
3,11,2,732,830,YV,118,ROA,ORD,531,False
8,26,2,1022,1113,OO,51,ORD,BMI,116,False
1,13,7,1030,1128,NW,58,GRR,DTW,120,True
7,28,1,1705,1805,WN,60,PDX,GEG,279,False
7,14,1,553,730,FL,97,DAY,ATL,432,False
7,10,4,1028,1133,UA,65,RDU,IAD,224,False
9,2,2,830,1003,OO,93,SLC,WYS,273,False
11,13,4,1008,1210,UA,182,DEN,SFO,967,False
7,9,3,1610,2119,NW,189,SEA,MSP,1399,False
9,4,4,1910,2030,AA,140,MCO,STL,880,False
2,3,7,2045,2359,F9,134,DEN,MKE,895,False
3,25,2,1605,1758,CO,113,EWR,CLE,404,False
12,14,7,1505,1617,XE,72,IAH,BRO,308,False
2,2,6,630,840,WN,70,SAN,PHX,304,False
10,9,4,1315,1624,XE,129,IAH,TYS,772,True
6,7,6,855,1133,XE,158,LAX,SEA,954,True
4,1,2,1200,1315,WN,75,BWI,MHT,377,False
5,5,1,1128,1950,CO,322,SEA,EWR,2401,False
8,2,6,1003,1600,UA,237,DEN,FLL,1703,True
6,9,1,1230,1345,WN,75,MSY,BHM,321,True
3,16,7,1421,1653,OO,92,DEN,OKC,495,True
4,13,7,1705,1845,UA,160,LGA,ORD,733,False
4,9,3,1125,1307,US,102,CLT,TPA,508,False
2,18,1,1605,2005,AA,180,ORD,MIA,1197,True
1,31,4,952,1114,OO,82,OAK,LAX,337,False
2,19,2,1227,1411,DL,104,ATL,PBI,545,False
12,23,2,828,915,YV,47,ITO,HNL,216,True
5,30,5,2125,2215,WN,50,DAL,OKC,181,False
2,9,6,1430,1650,WN,80,BNA,RDU,443,False
11,5,3,2010,2240,WN,90,DEN,MCI,533,False
3,20,4,810,1015,OO,125,DEN,BOI,649,True
3,31,1,725,1024,EV,119,TUL,ATL,674,False
6,14,6,904,1403,YV,179,PHX,DSM,1149,False
7,1,2,2105,2240,AA,155,MIA,IAH,964,True
10,18,6,1946,2029,HA,43,HNL,KOA,163,False
9,30,2,953,1120,AS,87,OME,ANC,539,False
10,25,6,1210,1314,MQ,64,LAX,SAN,109,False
11,8,6,1211,1233,NW,82,DTW,MSN,312,False
11,4,2,625,803,CO,158,PBI,IAH,956,False
2,12,2,805,950,WN,165,TPA,MDW,997,False
12,22,1,1845,2035,AA,110,ATL,MIA,595,True
4,17,4,1508,1639,UA,151,DEN,SMF,910,False
9,12,5,1735,1947,OH,72,BNA,CVG,230,False
3,4,2,625,810,AA,105,ATL,MIA,595,False
11,13,4,1955,2230,UA,275,ORD,SEA,1721,False
2,14,4,1930,2320,WN,170,HOU,BWI,1246,False
6,2,1,705,1015,AA,130,BNA,LGA,764,False
4,8,2,910,1015,MQ,65,AMA,DFW,313,False
10,22,3,855,1005,WN,70,BDL,BWI,283,False
12,23,2,1715,1825,OO,70,SLC,JAC,205,False
4,3,4,915,1050,MQ,95,XNA,ORD,522,False
9,3,3,1359,1517,XE,78,DCA,CLE,310,False
4,28,1,900,1035,B6,95,JFK,IAD,228,True
5,31,6,1210,1547,NW,157,DFW,DTW,987,True
7,21,1,610,700,WN,50,HOU,SAT,192,False
5,31,6,800,1025,DL,205,ORD,SLC,1249,False
9,14,7,840,945,WN,65,MDW,STL,251,True
4,26,6,1110,1158,OO,48,SEA,PDX,129,False
3,11,2,1755,2020,AA,265,ORD,SAN,1723,False
3,14,5,1720,1810,WN,50,BWI,ORF,159,False
10,27,1,905,1030,WN,85,BUR,PHX,369,False
5,16,5,1400,1515,US,75,LGA,BOS,185,False
4,7,1,1140,1451,DL,191,RSW,BOS,1249,False
6,21,6,1700,1800,CO,60,SAT,IAH,191,True
2,19,2,1255,1648,CO,173,IAH,DCA,1208,False
5,29,4,1310,1600,WN,110,LAX,ABQ,677,False
9,17,3,1750,1857,OO,67,DEN,RAP,301,True
9,28,7,1700,1909,AS,129,SJC,SEA,697,False
11,20,4,800,939,US,159,PHL,ORD,678,False
3,22,6,1114,1445,OO,151,HDN,ORD,1009,True
1,18,5,910,950,MQ,40,ORD,MKE,67,True
4,19,6,1025,1158,9E,93,DTW,TYS,443,False
7,7,1,1125,1358,B6,153,FLL,IAD,901,False
2,17,7,1135,1305,WN,90,SLC,ABQ,493,False
5,3,6,630,755,WN,85,SAN,SJC,417,False
7,15,2,928,1255,F9,147,SFO,DEN,967,False
2,10,7,735,1046,CO,131,IAH,MCO,853,False
10,5,7,1525,1710,WN,225,MCI,LAX,1363,False
2,7,4,1610,1920,OO,130,MKE,BDL,780,False
8,18,1,2025,2125,WN,60,FLL,MCO,178,False
6,17,2,1905,2130,WN,85,OAK,BOI,511,True
12,3,3,2127,2352,UA,85,DEN,OMA,472,True
12,16,2,1347,1551,DL,124,FLL,ATL,581,True
9,16,2,1550,2320,WN,270,LAS,IAD,2066,False
3,15,6,840,1107,US,147,DCA,TPA,814,False
